date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,hail_accumulation,hail_duration,hail_intensity,hail_peak_intensity,rain_accumulation,rain_duration,rain_intensity,rain_peak_intensity
2017-11-01 00:00:00,1212.0,-106.785831349,-1470.0,396.753495345,11799.9672723,1884.0,182.231535298,-1898.0,884.268748825,34092.601206,390.0,-349.971992253,-1156.0,339.806143558,122820.201505,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 01:00:00,1626.0,-106.722309197,-1901.0,216.244718572,11605.895999,5024.0,182.105745438,-4487.0,942.653456053,34105.1559776,805.0,-349.881156799,-1475.0,171.250902666,122588.074785,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 02:00:00,632.0,-105.519499423,-827.0,725.290225283,11859.6549837,1349.0,182.523132752,-943.0,2216.72311991,35531.4171095,501.0,-350.328117413,-1220.0,1318.82733792,124048.617188,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 03:00:00,562.0,-105.968077813,-645.0,133.395528311,11362.6290437,1436.0,182.669704811,-535.0,328.291842421,33696.5128983,97.0,-349.806053549,-716.0,90.1392645775,122454.414364,0.0,0.0,0.0,0.0,1605.0,1395900.0,0.0,23.8
2017-11-01 04:00:00,882.0,-106.480708355,-1267.0,378.815262759,11716.9565145,1671.0,183.149804278,-1768.0,738.576413568,34282.4272206,271.0,-350.463858373,-839.0,129.267259318,122954.183285,0.0,0.0,0.0,0.0,1712.0,1488960.0,0.0,23.8
2017-11-01 05:00:00,228.0,-106.753891385,-475.0,131.998881594,11528.3922073,694.0,183.370628477,-286.0,320.886500061,33945.6738881,-62.0,-349.584971572,-634.0,137.938575725,122347.590925,0.0,0.0,0.0,0.0,1712.0,1488960.0,0.0,23.8
2017-11-01 06:00:00,1707.0,-106.024514417,-1532.0,271.454565204,11512.6522226,3969.0,182.465090594,-3148.0,879.811350708,34173.3206363,1311.0,-349.232050853,-2314.0,259.618634988,122222.643978,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 07:00:00,1919.0,-103.066217704,-2172.0,369.562164586,10992.2073964,5577.0,179.816194649,-4838.0,2229.52516386,34563.3890218,2816.0,-351.942721175,-3182.0,485.541500753,124349.220489,0.0,0.0,0.0,0.0,1765.5,1535490.0,0.0,23.8
2017-11-01 08:00:00,378.0,-92.3714173651,-454.0,248.472110685,8780.95085672,1317.0,181.763755818,-1002.0,490.417990382,33528.4809195,325.0,-360.772228031,-721.0,126.055543144,130282.656061,0.0,0.0,0.0,0.0,1712.0,1488960.0,0.0,23.8
2017-11-01 09:00:00,718.0,-78.5379494023,-911.0,184.482637361,6352.69213368,1086.0,187.95442894,-630.0,433.195935281,35760.0632933,186.0,-370.447683947,-838.0,112.315876288,137343.802418,0.0,0.0,0.0,0.0,1712.0,1488960.0,0.0,23.8
2017-11-01 10:00:00,940.0,-74.448118391,-1275.0,277.404262569,5819.92659453,1523.0,188.455416161,-1314.0,591.711357322,36107.1552376,573.0,-373.452109498,-1280.0,130.53392396,139597.012012,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 11:00:00,1911.0,-75.1318409646,-1559.0,304.329354241,5949.12288097,1959.0,188.718930312,-2007.0,676.159891787,36290.99455,1615.0,-373.042398842,-2081.0,240.418862982,139401.050197,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 12:00:00,1636.0,-75.4687728125,-1514.0,326.574804501,6022.11047432,3999.0,189.355308494,-3790.0,935.918740268,36791.3515952,1952.0,-372.471987253,-2969.0,377.388765131,139112.770054,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 13:00:00,1223.0,-76.0039544401,-1303.0,456.118349786,6232.71944031,2645.0,193.039873289,-2446.0,1193.1615555,38457.5542349,545.0,-370.823189085,-1344.0,265.033087829,137774.870651,0.0,0.0,0.0,0.0,1605.0,1395900.0,0.0,23.8
2017-11-01 14:00:00,792.0,-76.5883082352,-968.0,144.879352059,6010.64831039,1614.0,195.140948732,-1226.0,402.658188257,38482.6480604,494.0,-368.653552607,-1331.0,101.154909454,136006.596759,0.0,0.0,0.0,0.0,1712.0,1488960.0,0.0,23.8
2017-11-01 15:00:00,812.0,-78.3235463072,-875.0,127.601307003,6262.17921313,2125.0,195.663339263,-1493.0,336.5399866,38620.6823181,574.0,-367.974556695,-1322.0,89.8705361147,135495.144911,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 16:00:00,1669.0,-80.3180340911,-1893.0,236.354017145,6687.3406174,2343.0,195.794239118,-2794.0,666.151607799,39001.5356794,696.0,-365.756462493,-1488.0,153.177252553,133930.967108,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 17:00:00,859.0,-83.918757868,-1139.0,202.879632065,7245.23755418,1717.0,194.904347884,-900.0,421.379530241,38409.0843544,427.0,-363.72835808,-1130.0,93.8025374712,132392.121009,0.0,0.0,0.0,0.0,1605.0,1395900.0,0.0,23.8
2017-11-01 18:00:00,1346.0,-86.0210466433,-1013.0,149.636470776,7549.25693638,2125.0,194.035747738,-1465.0,554.035452058,38203.9068523,773.0,-361.665007039,-1545.0,136.010999579,130937.588316,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
2017-11-01 19:00:00,933.0,-88.3841673509,-1071.0,130.659611216,7942.42064953,1746.0,192.226474193,-1168.0,321.19787583,37272.2152564,229.0,-360.358775157,-941.0,86.8531326292,129945.299965,0.0,0.0,0.0,0.0,1658.5,1442430.0,0.0,23.8
