date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,hail_accumulation,hail_duration,hail_intensity,hail_peak_intensity,rain_accumulation,rain_duration,rain_intensity,rain_peak_intensity
2017-09-01 00:00:00,5732.0,-74.6496870559,-5874.0,5268.58528228,10841.1610598,8808.0,199.154089829,-8075.0,18098.547559,57760.8990546,1715.0,-368.021169976,-2522.0,528.466296869,135968.047848,0.0,0.0,0.0,0.0,714.86,129100.0,0.0,244.6
2017-09-01 01:00:00,2381.0,-74.161817598,-2548.0,1871.05301164,7371.02820108,8943.0,198.638827068,-9833.0,7289.25272369,46746.6363426,650.0,-368.338350735,-1379.0,272.205420647,135945.346043,0.0,0.0,0.0,0.0,714.92,130050.0,0.0,244.6
2017-09-01 02:00:00,2044.0,-74.9298345224,-2445.0,1803.69345159,7418.17355314,3014.0,198.354866272,-2242.0,5588.05536306,44932.708337,499.0,-367.87233792,-1224.0,256.986770168,135587.043777,0.0,0.0,0.0,0.0,723.14,150430.0,0.3355,244.6
2017-09-01 03:00:00,4745.0,-75.1560609377,-5189.0,3397.51246883,9045.9459645,9873.0,197.360486266,-10183.0,12349.2727236,51300.4342629,1444.0,-367.82484575,-1964.0,417.856660003,135712.973811,0.0,0.0,0.0,0.0,726.02,171330.0,0.0065,244.6
2017-09-01 04:00:00,1563.0,-75.8022579975,-1788.0,2081.77168498,7827.7540025,3639.0,197.334622962,-4275.0,6819.90423301,45760.8576524,442.0,-367.531058299,-1305.0,218.845312497,135297.924127,0.0,0.0,0.0,0.0,726.96,173570.0,0.1226,244.6
2017-09-01 05:00:00,1957.0,-75.5266260815,-2135.0,1624.79154378,7329.06279104,2791.0,198.02544775,-2508.0,4088.63420837,43302.7121648,485.0,-366.550002722,-990.0,198.838603515,134557.743099,0.0,0.0,0.0,0.0,729.74,180350.0,0.0,244.6
2017-09-01 06:00:00,3137.0,-75.6348915168,-2973.0,3256.75472148,8977.39153623,6615.0,197.012828875,-5316.0,10624.6835191,49438.7382603,797.0,-366.618171535,-1697.0,373.917822508,134782.801522,0.0,0.0,0.0,0.0,729.93,181770.0,0.0161,244.6
2017-09-01 07:00:00,4479.0,-74.9555244939,-4446.0,4203.60099793,9821.93165008,5291.0,196.619967089,-4668.0,9174.94136267,47834.3528207,665.0,-366.838862401,-1084.0,537.707888303,135108.458856,0.0,0.0,0.0,0.0,731.09,190480.0,0.0032,244.6
2017-09-01 08:00:00,2915.0,-73.8377324025,-3277.0,4050.34170993,9502.35243628,6567.0,196.403376218,-6539.0,10097.8744354,48672.1606254,576.0,-367.991332232,-1451.0,421.21030908,135838.830907,0.0,0.0,0.0,0.0,754.88,198080.0,0.0,244.6
2017-09-01 09:00:00,2296.0,-72.2142853175,-2378.0,3324.39233798,8539.29534189,5633.0,196.371905142,-4881.0,9723.22664616,48285.1517754,1265.0,-369.720703644,-2219.0,584.287918694,137277.686621,0.0,0.0,0.0,0.0,708.28,188580.0,0.0333,244.6
2017-09-01 10:00:00,3086.0,-71.8763279152,-2963.0,3683.02453628,8849.23105085,11938.0,195.837932402,-11508.0,17579.2417938,55931.7375614,1292.0,-371.26484415,-2579.0,517.325233803,138354.909736,0.0,0.0,0.0,0.0,733.62,198320.0,0.3032,244.6
2017-09-01 11:00:00,2356.0,-71.2717874758,-2578.0,2189.20790681,7268.8755968,4653.0,196.260588599,-4274.0,6462.39659751,44980.6152349,843.0,-371.100201,-1318.0,336.476464775,138051.835647,0.0,0.0,0.0,0.0,753.3,232000.0,0.3355,244.6
2017-09-01 12:00:00,44117.0,-71.8434179518,-30175.0,64129.0993541,69290.5760571,47472.0,196.500429444,-50984.0,176820.060053,177255.034169,12205.0,-371.711248099,-11102.0,7945.26795084,146114.519914,0.0,0.0,0.0,0.0,754.23,235290.0,0.0,244.6
2017-09-01 13:00:00,9799.0,-71.9141400954,-11763.0,15612.1313568,20783.7749025,25938.0,196.477400581,-24942.0,67918.1218983,106521.490837,5055.0,-372.89863789,-4785.0,2353.27229541,141406.666436,0.0,0.0,0.0,0.0,729.9,227700.0,0.0,244.6
2017-09-01 14:00:00,5116.0,-71.4097595447,-5254.0,6082.61967846,11181.9734367,7959.0,197.27565636,-7507.0,15401.4201775,54319.1047699,1707.0,-371.288549679,-2304.0,708.075355573,138563.262479,0.0,0.0,0.0,0.0,754.23,235450.0,0.0,244.6
2017-09-01 15:00:00,5604.0,-70.94101451,-5332.0,12170.5790212,17203.2065609,8499.0,197.166566482,-8476.0,35846.6058216,74721.2607597,2169.0,-370.90210122,-3136.0,1999.34291766,139567.711607,0.0,0.0,0.0,0.0,778.86,244090.0,0.0187,244.6
2017-09-01 16:00:00,5041.0,-71.4263039708,-5613.0,11553.9216559,16655.6385548,12812.0,198.163698707,-13384.0,39194.3156324,78463.1671176,2334.0,-370.943238952,-2857.0,2447.3893933,140046.275917,0.0,0.0,0.0,0.0,730.74,232310.0,0.01,244.6
2017-09-01 17:00:00,3524.0,-72.4167384258,-4700.0,4738.13478096,9982.3187852,5544.0,197.896530115,-6316.0,12387.8321197,51550.8687513,2280.0,-369.806035771,-2765.0,969.33921857,137725.843311,0.0,0.0,0.0,0.0,755.78,247060.0,0.0,244.6
2017-09-01 18:00:00,3191.0,-75.1668275924,-3679.0,2956.62292228,8606.67489258,8147.0,197.922137864,-8238.0,10298.794221,49471.9668778,796.0,-369.457886158,-1634.0,326.192602042,136825.322246,0.0,0.0,0.0,0.0,756.01,248850.0,0.029,244.6
2017-09-01 19:00:00,1578.0,-77.6561548265,-2002.0,1687.1100058,7717.58838824,4654.0,198.170763144,-4374.0,5163.2786285,44434.9299934,774.0,-366.618141535,-1296.0,256.457073443,134665.318776,0.0,0.0,0.0,0.0,816.41,285370.0,0.3394,244.6
2017-09-01 20:00:00,2194.0,-78.3376474026,-2244.0,1786.58831456,7923.37531514,3267.0,198.490386122,-2901.0,5376.94866013,44775.3820429,299.0,-366.411400654,-1183.0,218.046959262,134475.361488,0.0,0.0,0.0,0.0,768.49,270630.0,0.0,244.6
